Persona:int,AnoNac:int,Sexo:int
18735102,1992,1
18735103,2001,2
18736101,1949,1
18736102,1958,2
18736103,1985,1
18736104,1980,1
18737101,1928,2
18737102,1965,1
18737103,1966,2
18738101,1966,1
18738102,1970,2
18739101,1931,2
18739102,1949,1
18740101,1967,2
18740102,1941,1
18740103,2006,1
18740104,2009,1
18741101,1988,1
18741102,1952,1
18741103,1956,2
18741104,1980,1
18741105,1989,1
18742201,1961,1
18742202,1970,2
18742203,1981,2
18742204,2004,2
18742205,2008,2
18743001,1944,2
18743002,1954,2
18743003,1972,1
18744001,1948,2
18744002,1976,1
18745101,1972,1
18745102,1976,2
18745103,2012,2
18746301,1976,1
18746302,1983,2
18746303,2003,2
18747101,1969,1
18747102,1981,2
18747103,1997,2
18747104,1998,2
18747105,1993,1
18748101,1967,1
18748102,1971,2
18748103,2001,2
18749101,1951,2
18749102,1952,1
18750101,1975,1
18750102,1975,2
18750103,1950,2
18751101,1963,2
18751102,1957,1
18751103,1992,2
18751104,1998,2
18751105,1998,2
18752101,1961,2
18752102,1955,1
18752103,1996,2
18753101,1982,2
18753102,1987,1
18753103,1998,2
18753104,2000,2
18753105,2004,2
18753106,2010,2
18753107,2012,2
18754101,1932,1
18754102,1967,1
18754103,1946,2
18755101,1970,2
18755102,1982,1
18755103,1995,1
18755104,2004,2
18755105,2011,2
18755106,2000,2
18755107,1993,2
18756101,1975,1
18756102,1975,2
18756103,2001,2
18757101,1978,2
18757102,1975,1
18757103,2002,2
18757104,2004,1
18757105,2009,2
18758101,1992,2
18758102,1989,1
18758103,2010,2
18758104,1955,1
18758105,1965,2
18758106,1991,2
18759101,1957,2
18759102,1965,1
18759103,1989,1
18759104,1996,1
18760001,1957,1
18760002,1958,2
18760003,1985,2
18760004,1988,2
18761101,1942,1
18761102,1951,2
18761103,1979,1
18762001,1975,1
18762002,1975,2
18762003,2005,2
18762004,2009,2
18762005,2010,1
18762006,2007,1
18762301,1980,2
18762302,1971,1
18762303,1998,1
18762304,2002,1
18763101,1993,2
18763102,1995,2
18763103,1970,1
18763104,1978,2
18764101,1964,2
18764102,1996,2
18765101,1985,1
18765102,1987,2
18765103,2008,2
18766101,1986,1
18766102,1976,2
18766103,2011,1
18766104,2009,1
18767001,1962,2
18767002,2004,2
18768101,1971,2
18768102,2011,1
18768103,1971,1
18768104,1995,2
18768105,1934,2
18769101,1948,2
18769102,1970,1
18770101,1969,2
18770102,1961,1
18770103,1991,2
18770104,2002,2
18771001,1962,1
18771002,1956,2
18772101,1944,1
18772102,1949,2
18773101,1978,2
18773102,2011,2
18773103,1979,1
18774001,1957,2
18774002,1989,2
18775001,1942,2
18775002,1968,2
18775003,1970,1
18775004,1994,2
18776001,1966,2
18776002,1993,1
18776003,1996,2
18776004,1999,2
18776005,2004,1
18776006,2011,2
18777001,1947,1
18777002,1952,2
18777003,1988,1
18778201,1971,2
18778202,1966,1
18778203,1995,1
18778204,1993,2
18778205,1975,1
18779101,1955,2
18779102,1990,2
18779103,2009,2
18779104,1994,1
18779105,1992,2
18779106,2010,1
18780001,1948,1
18780002,1991,1
18781001,1973,1
18781002,1990,2
18781003,2007,1
18781004,2009,2
18781005,2010,1
18782101,1990,2
18782102,1970,2
18782103,1957,1
18782104,1992,1
18782105,1991,1
18782106,2009,2
18783101,1971,2
18783102,1971,1
18783103,1992,1
18783104,1997,1
18783105,2001,1
18784101,1969,1
18784102,1974,2
18784103,1998,1
18784104,1996,2
18784105,1919,2
18785001,1950,1
18785002,1954,2
18785003,1998,2
18785101,1966,2
18785102,1974,1
18785103,2004,2
18786301,1935,1
18787101,1951,2
18787102,1991,1
18788001,1984,1
18788002,1985,2
18788003,2005,1
18788004,2011,1
18789101,1978,1
18789102,1980,2
18789103,2007,2
18790101,1955,1
18790102,1964,2
18790103,1995,2
18790104,2000,1
18790105,2004,1
18790106,1960,2
18791101,1922,1
18791102,1931,2
18791103,1990,1
18792001,1988,1
18792002,1991,2
18792003,2011,2
18793101,1951,1
18793102,1956,2
18793103,1985,2
18794101,1975,2
18794102,1997,2
18794103,2003,2
18794104,1973,1
18795101,1961,2
18795102,1988,2
18795103,2011,2
18796001,1933,2
18796002,1963,2
18796003,1988,2
18796004,1991,1
18796005,2008,1
18796006,2012,1
18797101,1990,2
18797102,1958,2
18797103,1956,1
18798001,1930,2
18798002,1932,1
18798003,1980,2
18799201,1945,2
18799202,1952,1
18799203,1970,1
18800101,1982,2
18800102,2005,1
18800103,2011,2
18801101,1972,1
18801102,1960,2
18801103,2008,1
18802101,1946,2
18802102,1948,1
18803001,1956,1
18803002,1988,2
18803003,1993,2
18803004,2000,1
18803005,2010,1
18804001,1960,1
18804002,1961,2
18805101,1955,2
18805102,1984,1
18806101,1962,2
18806102,1970,1
18806103,1995,2
18807101,1944,1
18807102,1947,2
18807103,1975,1
18807104,1999,1
18807105,1987,1
18808101,1983,2
18808102,1981,1
18808103,2008,2
18808104,2010,2
18809101,1967,1
18809102,1963,2
18809103,1994,1
18810101,1992,2
18810102,1993,2
18810103,1961,1
18810104,2001,2
18811001,1972,1
18811002,1974,2
18811003,1996,1
18812001,1969,2
18812002,1974,1
18812003,1988,1
18812004,1989,2
18812005,1991,2
18812006,1993,2
18812007,2000,2
18812008,2009,1
18812009,2010,2
18813001,1961,2
18813002,1985,2
18813003,1999,2
18813004,2008,1
18814101,1972,1
18814102,1982,2
18815101,1982,1
18815102,1932,2
18815103,1967,1
18815104,1962,1
18816001,1937,2
18816002,1945,2
18816003,1929,2
18816004,1957,1
18816005,1995,1
18817301,1967,2
18817302,1961,1
18817303,1996,2
18817304,2004,2
18818101,1964,2
18818102,1960,1
18818103,1987,1
18818104,1993,2
18818105,1989,1
18819101,1944,1
18819102,1942,2
18820101,1943,1
18820102,1948,2
18820103,1964,1
18820104,1972,2
18820105,1965,1
18821101,1990,1
18821102,1962,2
18821103,1986,2
18821104,1966,1
18822101,1963,2
18822102,1965,1
18823101,1982,2
18823102,1978,1
18823103,2001,1
18823104,2010,2
18824001,1934,1
18824002,1933,2
18824003,1987,1
18825101,1955,2
18825102,1921,2
18826101,1969,2
18826102,1973,1
18826103,1998,2
18826104,2006,2
18827101,1971,2
18827102,1939,2
18827103,1966,2
18828001,1966,1
18828002,1935,2
18829101,1981,2
18829102,1980,1
18829103,2011,2
18829104,1999,2
18830101,1927,1
18830102,1923,2
18831101,1964,1
18831102,1934,2
18832001,1966,2
18832002,1972,1
18833101,1974,2
18833102,1988,1
18833103,1973,2
18833104,2005,1
18834101,1958,1
18834102,1961,2
18834103,1994,2
18834104,1999,1
18834105,2009,1
18836101,1977,1
18836102,1976,2
18836103,2000,1
18836104,2004,2
18837001,1961,1
18837002,1969,2
18837003,1992,2
18837004,1994,2
18838101,1930,2
18838102,1979,2
18838103,2009,1
18838104,2007,2
18839101,1985,1
18839102,1956,2
18839103,1989,1
18839104,1994,1
18840101,1958,2
18840102,1984,2
18840103,2001,2
18841101,1959,2
18841102,1952,1
18841103,1991,1
18841104,1997,2
18841105,2012,2
18842101,1979,2
18842102,1951,1
18842103,1958,2
18842104,1995,1
18842105,2007,1
18843101,1964,1
18843102,1966,2
18843103,2000,1
18843104,1991,2
18844101,1957,1
18844102,1954,2
18844103,1990,2
18844104,1993,2
18845001,1978,1
18845002,1991,2
18845003,2011,1
18846101,1970,2
18846102,1968,1
18846103,1990,2
18846104,1991,1
18846105,1994,1
18847101,1932,1
18847102,1938,2
18848101,1973,2
18848102,1930,2
18848103,1968,1
18848104,1992,2
18848105,1999,2
18849101,1979,1
18849102,1974,2
18849103,2012,1
18849104,1991,2
18849105,2001,2
18849106,2007,2
18849201,1944,2
18849202,1940,1
18850001,1957,2
18850002,1984,1
18850003,1986,1
18850004,1991,1
18851001,1926,2
18851002,1937,1
18851003,1938,1
18851004,1978,2
18851005,1994,1
18851006,1998,2
18852101,1950,2
18852102,1957,1
18852103,1999,2
18853201,1985,1
18853202,1967,2
18853203,1992,2
18853204,2011,2
18854101,1985,1
18854102,1952,2
18855101,1965,2
18856101,1978,1
18856102,1979,2
18856103,1997,2
18856104,2005,2
18857101,1953,2
18857102,1946,1
18857103,1972,2
18857104,1995,1
18858101,1958,2
18858102,1963,1
18858103,2007,1
18859101,1932,1
18859102,1964,2
18859103,1950,2
18859104,1995,1
18860101,1982,2
18860102,1976,1
18860103,2000,1
18861101,1971,2
18861102,1969,1
18861103,1995,2
18861104,1996,2
18861105,1999,1
18861106,2002,1
18862101,1960,2
18862102,1957,1
18862103,1992,1
18862104,1989,2
18862105,2012,2
18863101,1965,2
18863102,1979,1
18863103,1933,2
18863104,1986,1
18864101,1981,2
18864102,2008,1
18865101,1951,2
18865102,1976,2
18865103,1954,1
18866101,1987,2
18866102,1982,2
18866103,1957,2
18866104,1992,1
18867101,1950,1
18867102,1946,1
18867103,2006,1
18868101,1948,2
18868102,1976,1
18868103,1975,2
18868104,1999,1
18869101,1958,2
18869102,1994,2
18869103,2000,2
18869104,2009,2
18869105,2011,2
18870101,1970,2
18870102,1935,1
18870103,1987,2
18870104,1997,2
18870105,2000,1
18870106,1926,2
18871101,1960,1
18872101,1922,1
18872102,1953,2
18872103,1982,2
18872104,1959,1
18872105,2011,1
18873101,1969,2
18873102,2000,1
18874001,1922,1
18874002,1961,2
18874003,1985,1
18874004,1991,1
18874005,1992,1
18875201,1972,2
18875202,1971,1
18875203,1997,2
18875204,2001,2
18875205,2005,2
18875206,2009,1
18876101,1975,2
18876102,1971,1
18876103,1996,1
18876104,2002,1
18876105,2000,2
18877101,1973,2
18877102,1971,1
18877103,1971,1
18877104,2001,1
18878101,1985,2
18878102,1988,1
18878103,2004,2
18878104,2009,2
18879101,1989,1
18879102,1958,2
18879103,1980,1
18879104,1986,1
18879105,1983,1
18880001,1935,1
18880002,1972,1
18880003,1996,2
18881101,1930,1
18881102,1942,2
18882101,1949,2
18882102,1989,2
18882103,2011,1
18883101,1949,2
18883102,1949,1
18883103,1989,2
18884001,1952,1
18884002,1969,2
18884003,1993,2
18884004,2008,2
18885001,1978,1
18885002,1982,2
18885003,2004,2
18885004,2009,1
18886101,1968,1
18886102,1970,2
18886103,1990,2
18886104,2000,2
18887101,1933,1
18887102,1959,2
18887103,1997,1
18888101,1980,1
18888102,1954,1
18888103,1986,2
18888104,1978,1
18888105,1992,2
18888106,2012,1
18888107,2011,1
18889101,1967,2
18889102,1987,2
18889103,2003,2
18889104,2008,2
18889105,1988,1
18889106,1964,1
18890101,2000,2
18890102,2007,1
18890103,1980,2
18890104,1978,1
18891101,1957,1
18891102,1958,2
18891103,1990,1
18891104,1990,1
18892001,1940,2
18893101,1976,2
18893102,1978,1
18893103,1996,2
18894101,1954,1
18894102,1953,2
18894103,1990,2
18895101,1940,1
18895102,1945,2
18896101,1988,1
18896102,1969,2
18896103,1999,2
18896104,2009,2
18897101,1963,1
18897102,1962,2
18897103,1992,1
18897104,1993,1
18898101,1966,2
18898102,2002,1
18898103,1986,2
18898104,1962,1
18899001,1945,2
18899002,1990,2
18899003,2008,1
18900101,1962,1
18901101,1940,2
18901102,2001,1
18901103,2001,2
18902101,1971,1
18902102,1971,2
18902103,2005,2
18902104,2007,2
18902105,2009,1
18903101,1957,2
18903102,1957,1
18903103,1976,2
18903104,2007,2
18904101,1977,1
18904102,1968,2
18905101,1973,1
18905102,1991,1
18905103,1986,2
18906101,1957,2
18906102,1970,1
18906103,2001,2
18906104,1998,1
18907101,1937,2
18907102,1961,2
18907103,1959,1
18907104,1966,2
18907105,1967,1
18908101,1970,2
18908102,1939,2
18908103,1939,1
18908104,1963,1
18908105,1970,1
18908106,2004,2
18908107,2006,1
18909101,1969,2
18909102,1956,1
18909103,1986,2
18910101,1947,1
18910102,1952,2
18910103,1979,1
18911001,1941,2
18911002,1975,1
18912201,1993,1
18912202,1971,2
18912203,1990,1
18912204,1953,2
18913101,1971,1
18913102,1975,2
18913103,1996,1
18913104,2002,1
18914001,1960,1
18914002,1961,2
18914003,1999,2
18915301,1958,2
18915302,1980,1
18915303,1984,2
18916101,1982,2
18916102,1978,1
18916103,2004,1
18916104,2007,2
18916105,2009,2
18917101,1982,2
18917102,1972,1
18917103,2008,2
18917104,2011,2
18918101,1978,1
18918102,1978,2
18919101,1962,1
18919102,1964,2
18919103,1982,1
18919104,1986,1
18920101,1950,1
18920102,1979,1
18920103,1996,1
18921101,1928,2
18921102,1996,2
18921103,1986,1
18922101,1936,2
18922102,1952,2
18922103,1958,2
18923101,1972,2
18923102,1978,2
18923103,1978,2
18923104,1974,2
18923105,1961,2
18924101,1948,2
18924102,1947,1
18924103,1986,2
18924104,1982,1
18925001,1947,1
18925002,1947,2
18926101,1968,1
18926102,1972,2
18927101,1955,1
18927102,1955,2
18928001,1942,1
18928002,1947,1
18928003,1968,2
18928004,1981,2
18928005,1976,2
18928006,2004,2
18928007,2012,1
18929101,1959,2
18929102,1981,1
18929103,1980,1
18929104,1931,2
18930101,1974,1
18930102,1976,2
18930103,1997,1
18930104,2003,1
18930105,2004,2
18930106,1931,1
18930107,1947,2
18931101,1944,1
18931102,1952,2
18932301,1959,2
18932302,1990,1
18933101,1981,2
18933102,1978,1
18933103,2006,1
18933104,2005,2
18934101,1988,2
18934102,1985,1
18934103,2007,1
18934104,2008,1
18934105,2010,2
18935001,1966,2
18935002,1960,2
18936101,1988,1
18936102,1968,2
18936103,1976,1
18937101,1965,2
18937102,1967,1
18937103,2001,2
18937104,2008,1
18938101,1962,2
18938102,2001,2
18938103,1958,1
18939101,1995,2
18939102,1971,1
18939103,1977,2
18939104,1996,2
18940101,1979,2
18940102,1976,1
18940103,2001,1
18940104,2011,2
18941001,1987,2
18941002,1958,1
18941003,1958,2
18941004,1958,2
18942101,1969,2
18942102,1996,1
18942103,2008,1
18943101,1942,2
18943102,1942,1
18944101,1948,2
18944102,1952,2
18944103,1922,2
18944104,1979,2
18945101,1972,2
18945102,1949,2
18946101,1964,1
18946102,1961,2
18946103,1998,2
18947101,1947,1
18947102,1946,2
18948101,1938,2
18948102,1951,1
18948103,1961,2
18949301,1944,1
18949302,1947,2
18949303,1991,2
18950101,1948,1
18950102,1951,2
18950103,1985,1
18951101,1941,1
18951102,1943,2
18952001,1954,2
18952002,1979,2
18953201,1954,1
18953202,1957,2
18953203,1993,1
18954101,1937,2
18954102,1976,2
18955301,1975,1
18955302,1974,2
18955303,2009,1
18955304,2011,2
18956301,1943,2
18956302,1937,1
18957301,1930,2
18957302,1959,2
18957303,1956,1
18957304,1985,2
18957305,1990,1
18958101,1967,2
18959101,1939,1
18960301,1928,1
18961301,1967,2
18961302,1973,1
18961303,1984,1
18961304,1948,1
18962201,1972,2
18962202,1968,1
18962203,2002,2
18962204,1999,2
18963101,1933,1
18964101,1948,2
18964102,1950,1
18965101,1944,2
18965102,1988,1
18965103,1967,2
18965104,1963,2
18965105,2011,2
18965106,1939,1
18966101,1949,1
18966102,1925,1
18966103,1923,2
18967201,1972,2
18967202,1994,1
18967203,1928,2
18967204,1994,1
18968101,1992,1
18968102,1973,2
18968103,1996,1
18969101,1988,1
18969102,1963,2
18970201,1987,2
18970202,1983,1
18971101,1943,2
18972301,1967,2
18972302,2000,2
18973301,1942,1
18973302,1945,2
18974101,1970,2
18974102,1998,2
18974103,1999,1
18975201,1962,2
18975202,1969,1
18975203,1995,2
18975204,2002,1
18976301,1962,2
18976302,1933,2
18976303,1928,1
18976304,1983,1
18977301,1946,2
18978101,1947,1
18979101,1979,1
18980101,1977,1
18980102,1977,2
18980103,2011,1
18981201,1948,2
18982101,1947,1
18982102,1948,2
18982103,1973,2
18983101,1938,2
18983102,1960,2
18983103,1963,2
18983104,2000,1
18983105,1999,1
18983106,1996,2
18983107,1983,2
18984301,1950,1
18984302,1951,2
18984303,1953,1
18985101,1974,1
18985102,1974,2
18985103,1996,2
18985104,2006,2
18985105,2011,1
18986001,1976,2
18986002,1976,2
18987101,1960,2
18988001,1941,2
18988002,1973,2
18988003,1973,1
18988004,1994,2
18988005,1990,1
18988006,1991,2
18988007,2010,1
18988008,1989,1
18989101,1942,1
18989102,1948,2
18990101,1975,2
18990102,1971,1
18990103,2006,2
18991101,1956,1
18991102,1969,2
18991103,1990,1
18991104,1991,2
18992101,1980,2
18992102,1980,1
18992103,2012,2
18993101,1941,2
18993102,1967,2
18993103,1998,1
18994301,1976,2
18995101,1922,2
18996101,1932,2
18996102,1953,1
18997301,1984,2
18997302,1986,1
18998301,1962,1
18999301,1967,1
18999302,1956,2
18999303,1995,2
19000101,1944,2
19000102,1944,1
19000103,1980,2
19001001,1976,1
19001002,1976,2
19001003,2008,2
19001004,2011,2
19002101,1964,2
19002102,1967,1
19002103,1993,2
19002104,1994,1
19002105,2011,1
19002106,2010,2
19003301,1940,1
19003302,1977,2
19003303,1996,2
19003304,1998,2
19003305,2003,2
19004301,1947,1
19004302,1964,2
19005201,1985,2
19005202,1980,1
19006001,1938,1
19006002,1946,2
19007301,1951,1
19007302,1957,2
19007303,1991,2
19007304,1995,2
19008301,1987,1
19008302,1987,2
19009301,1979,2
19009302,1977,1
19009303,2004,2
19009304,2004,2
19010001,1926,1
19010101,1926,2
19010102,1948,1
19010103,1956,1
19011001,1926,1
19012101,1959,1
19012102,1957,2
19012103,1985,1
19012104,1990,2
19013101,1957,2
19013102,1950,1
19014101,1933,1
19014102,1933,2
19015101,1953,2
19015102,1986,1
19015103,1993,1
19016101,1973,2
19016102,1979,1
19016103,2011,2
19017101,1933,1
19017102,1962,2
19018001,1929,1
19018002,1930,2
19019001,1946,2
19020201,1956,2
19020202,1979,2
19020203,1981,1
19020204,1984,1
19020205,1987,1
19020206,2008,2
19021101,1951,2
19021102,1952,1
19022101,1956,1
19022102,1958,2
19022103,1990,1
19023101,1973,2
19023102,1987,2
19023103,1947,2
19023104,1978,1
19024101,1923,1
19024102,1925,2
19025101,1956,2
19025102,1950,1
19025103,1991,2
19026101,1941,2
19026102,1941,1
19027201,1983,2
19027202,1987,2
19028101,1989,2
19028102,1958,2
19028103,1957,1
19028104,1986,1
19029301,1949,2
19029302,1940,1
19030101,1940,2
19030102,1980,1
19031001,1972,1
19031002,1977,2
19031003,1946,2
19031004,2009,1
19032301,1987,2
19032302,1983,1
19033101,1968,2
19033102,1991,2
19034101,1974,1
19034102,1972,2
19034103,1994,1
19035101,1956,2
19035301,1948,1
19035302,1947,2
19036301,1957,1
19036302,1959,2
19036303,1985,1
19036304,1989,1
19037101,1936,1
19037102,1935,2
19037103,1990,2
19038101,1946,2
19038102,1923,2
19039201,1982,2
19039202,1973,1
19040101,1938,2
19041301,1969,1
19041302,1976,2
19042201,1946,2
19042202,1934,1
19043101,1951,2
19043102,1988,2
19043103,1961,2
19044101,1961,2
19044102,1964,1
19044103,1991,2
19044104,1993,2
19044105,1996,1
19045101,1929,2
19045102,1928,1
19046101,1970,2
19047101,1989,2
19047102,1946,1
19047103,1946,2
19048101,1982,1
19049101,1971,2
19049102,1966,1
19050201,1932,2
19051001,1958,2
19051002,1927,2
19052101,1956,1
19053101,1969,1
19053102,1972,2
19054101,1936,2
19055101,1961,1
19055102,1971,2
19055103,2001,2
19055104,2003,1
19056001,1957,1
19056002,1957,2
19056003,1918,2
19056004,1989,2
19056005,1990,2
19057301,1989,2
19058101,1930,1
19058102,1928,2
19059101,1923,2
19059102,1925,2
19059103,1924,2
19059104,1925,2
19060301,1947,1
19060302,1954,2
19061101,1927,2
19061102,1962,1
19061103,1968,2
19061104,1988,2
19061105,2003,2
19062201,1929,2
19063101,1974,1
19063102,1978,2
19063103,2000,2
19063104,2008,1
19064101,1960,2
19064102,1988,1
19064103,1992,1
19064104,1997,1
19064105,1965,1
19065101,1965,2
19065102,1965,1
19065103,1996,1
19065104,1997,2
19065105,2000,2
19065106,2005,1
19066101,1942,1
19066102,1980,1
19066103,1978,1
19066104,1984,2
19067101,1930,2
19067102,1949,2
19068101,1983,1
19068102,1968,2
19068103,1965,1
19069201,1965,1
19069202,1967,2
19069203,2000,1
19069204,1988,2
19069205,2000,2
19070001,1940,2
19071101,1949,2
19071102,1982,1
19071103,1979,2
19072101,1974,2
19072102,1992,1
19072103,1995,2
19073101,1978,1
19073102,1980,2
19074101,1945,2
19074102,1979,2
19074103,1977,1
19074104,1979,2
19074105,1997,2
19074106,2008,2
19075101,1958,1
19075102,1955,2
19075103,1989,1
19075104,1940,2
19076101,1985,1
19076102,1988,2
19077101,1964,1
19077102,1966,2
19077103,2002,1
19078101,1975,1
19078102,1996,2
19078103,1947,2
19079101,1987,1
19079102,1988,2
19079103,1990,2
19079104,1959,2
19080001,1963,1
19080002,1966,2
19080003,1993,1
19080004,1997,1
19080005,1999,1
19081101,1983,1
19082101,1955,2
19082102,1985,1
19082103,1988,2
19082104,1992,1
19083301,1936,2
19083302,1965,2
19083303,1991,1
19083304,1999,1
19084101,1972,1
19084102,1965,2
19084103,2001,2
19084104,2003,2
19084105,2004,2
19084106,2008,1
19085101,1992,1
19085102,1949,2
19086101,1960,2
19086102,1964,2
19086103,1989,2
19087001,1945,1
19087002,1953,2
19087003,1976,2
19088201,1972,1
19088202,1975,2
19089101,1945,1
19089102,1946,2
19089103,1980,2
19089104,1980,2
19090101,1942,1
19090102,1944,2
19091201,1952,2
19092301,1962,1
19092302,1963,2
19092303,1994,1
19092304,2001,1
19093301,1965,2
19093302,1963,2
19094101,1973,1
19094102,1978,2
19094103,2009,1
19094104,2011,2
19095101,1956,2
19095102,1987,1
19096101,1958,2
19096102,1984,2
19096103,1986,2
19096104,1992,1
19097301,1931,2
19097302,1956,2
19098001,1962,2
19098002,1964,1
19098003,1995,2
19098004,1997,2
19098005,2000,2
19099101,1927,1
19099102,1924,2
19099103,2009,2
19099104,1985,2
19100101,1969,2
19100102,1993,2
19100103,1993,1
19101101,1955,2
19101102,1982,1
19101103,1982,2
19101104,2007,1
19101105,2010,2
19102101,1983,2
19102102,1980,1
19102103,2004,1
19102104,2009,1
19103101,1979,1
19103102,1977,2
19103103,2010,1
19104201,1982,1
19104202,1981,2
19104203,1952,2
19104204,2008,2
19105001,1974,1
19105002,1985,2
19105003,2007,1
19106201,1970,1
19106202,1976,2
19106203,2008,1
19106204,2012,2
19107201,1965,1
19108001,1945,2
19108002,1968,2
19108003,1996,1
19108004,1967,1
19109201,1947,1
19109202,1951,2
19110101,1943,1
19110102,1949,2
19111101,1963,2
19111102,1960,1
19111103,1992,1
19112101,1971,1
19112102,1972,2
19112103,2009,1
19113001,1930,1
19113002,1958,1
19113003,1966,2
19113004,1932,2
19114101,1965,1
