encuentro_id:int,encuentro_version_id:int,encuentro_location_id:int,encuentro_pokemon_id:int,encuentro_min:int,encuentro_max:int
31069,9,437,75,30,30
31070,9,437,75,30,30
31071,9,437,75,31,31
31072,9,437,75,32,32
31073,9,437,75,33,33
31074,9,438,27,21,21
31075,9,438,328,21,21
31076,9,438,27,20,20
31077,9,438,328,20,20
31078,9,438,27,20,20
31079,9,438,328,20,20
31080,9,438,27,22,22
31081,9,438,328,22,22
31082,9,438,27,23,23
31083,9,438,328,23,23
31084,9,438,27,24,24
31085,9,438,328,24,24
31086,9,439,132,38,38
31087,9,439,293,35,35
31088,9,439,132,40,40
31089,9,439,294,40,40
31090,9,439,132,41,41
31091,9,439,293,36,36
31092,9,439,294,38,38
31093,9,439,132,42,42
31094,9,439,293,38,38
31095,9,439,132,43,43
31096,9,439,294,44,44
31097,9,439,132,45,45
31098,9,440,235,40,40
31099,9,440,235,41,41
31100,9,440,235,42,42
31101,9,440,235,43,43
31102,9,440,235,44,44
31103,9,440,235,45,45
31104,9,440,235,46,46
31105,9,440,235,47,47
31106,9,440,235,48,48
31107,9,440,235,49,49
31108,9,440,235,50,50
31109,9,440,235,50,50
31110,9,441,41,10,10
31111,9,441,41,12,12
31112,9,441,41,8,8
31113,9,441,41,14,14
31114,9,441,41,10,10
31115,9,441,41,12,12
31116,9,441,41,16,16
31117,9,441,41,6,6
31118,9,441,41,8,8
31119,9,441,41,14,14
31120,9,441,41,8,8
31121,9,441,41,14,14
31122,9,442,179,7,7
31123,9,442,179,9,9
31124,9,442,179,5,5
31125,9,442,179,11,11
31126,9,442,179,7,7
31127,9,442,179,9,9
31128,9,442,179,13,13
31129,9,442,179,3,3
31130,9,442,179,5,5
31131,9,442,179,11,11
31132,9,442,179,5,5
31133,9,442,179,11,11
31134,9,443,204,23,23
31135,9,443,204,25,25
31136,9,443,204,22,22
31137,9,443,204,27,27
31138,9,443,204,23,23
31139,9,443,204,25,25
31140,9,443,204,29,29
31141,9,443,204,19,19
31142,9,443,204,21,21
31143,9,443,204,27,27
31144,9,443,204,21,21
31145,9,443,204,27,27
31146,9,444,228,16,16
31147,9,444,228,18,18
31148,9,444,228,14,14
31149,9,444,228,20,20
31150,9,444,228,16,16
31151,9,444,228,18,18
31152,9,444,228,22,22
31153,9,444,228,12,12
31154,9,444,228,14,14
31155,9,444,228,20,20
31156,9,444,228,14,14
31157,9,444,228,20,20
31158,9,445,216,10,10
31159,9,445,216,12,12
31160,9,445,216,8,8
31161,9,445,216,14,14
31162,9,445,216,10,10
31163,9,445,216,12,12
31164,9,445,216,16,16
31165,9,445,216,6,6
31166,9,445,216,8,8
31167,9,445,216,14,14
31168,9,445,216,8,8
31169,9,445,216,14,14
31170,9,446,190,22,22
31171,9,446,190,24,24
31172,9,446,190,20,20
31173,9,446,190,26,26
31174,9,446,190,22,22
31175,9,446,190,24,24
31176,9,446,190,28,28
31177,9,446,190,18,18
31178,9,446,190,20,20
31179,9,446,190,26,26
31180,9,446,190,20,20
31181,9,446,190,26,26
31182,9,447,213,22,22
31183,9,447,213,24,24
31184,9,447,213,20,20
31185,9,447,213,26,26
31186,9,447,213,22,22
31187,9,447,213,24,24
31188,9,447,213,28,28
31189,9,447,213,18,18
31190,9,447,213,20,20
31191,9,447,213,26,26
31192,9,447,213,20,20
31193,9,447,213,26,26
31194,9,448,234,22,22
31195,9,448,234,24,24
31196,9,448,234,20,20
31197,9,448,234,26,26
31198,9,448,234,22,22
31199,9,448,234,24,24
31200,9,448,234,28,28
31201,9,448,234,18,18
31202,9,448,234,20,20
31203,9,448,234,26,26
31204,9,448,234,20,20
31205,9,448,234,26,26
31206,9,449,235,22,22
31207,9,449,235,24,24
31208,9,449,235,20,20
31209,9,449,235,26,26
31210,9,449,235,22,22
31211,9,449,235,24,24
31212,9,449,235,28,28
31213,9,449,235,18,18
31214,9,449,235,20,20
31215,9,449,235,26,26
31216,9,449,235,20,20
31217,9,449,235,26,26
31218,10,450,201,25,25
31219,10,450,201,25,25
31220,10,450,201,25,25
31221,10,450,201,25,25
31222,10,450,201,25,25
31223,10,450,201,25,25
31224,10,450,201,25,25
31225,10,450,201,25,25
31226,10,450,201,25,25
31227,10,450,201,25,25
31228,10,450,201,25,25
31229,10,450,201,25,25
31230,10,451,201,25,25
31231,10,451,201,25,25
31232,10,451,201,25,25
31233,10,451,201,25,25
31234,10,451,201,25,25
31235,10,451,201,25,25
31236,10,451,201,25,25
31237,10,451,201,25,25
31238,10,451,201,25,25
31239,10,451,201,25,25
31240,10,451,201,25,25
31241,10,451,201,25,25
31242,10,452,201,25,25
31243,10,452,201,25,25
31244,10,452,201,25,25
31245,10,452,201,25,25
31246,10,452,201,25,25
31247,10,452,201,25,25
31248,10,452,201,25,25
31249,10,452,201,25,25
31250,10,452,201,25,25
31251,10,452,201,25,25
31252,10,452,201,25,25
31253,10,452,201,25,25
31254,10,453,201,25,25
31255,10,453,201,25,25
31256,10,453,201,25,25
31257,10,453,201,25,25
31258,10,453,201,25,25
31259,10,453,201,25,25
31260,10,453,201,25,25
31261,10,453,201,25,25
31262,10,453,201,25,25
31263,10,453,201,25,25
31264,10,453,201,25,25
31265,10,453,201,25,25
31266,10,454,201,25,25
31267,10,454,201,25,25
31268,10,454,201,25,25
31269,10,454,201,25,25
31270,10,454,201,25,25
31271,10,454,201,25,25
31272,10,454,201,25,25
31273,10,454,201,25,25
31274,10,454,201,25,25
31275,10,454,201,25,25
31276,10,454,201,25,25
31277,10,454,201,25,25
31278,10,455,201,25,25
31279,10,455,201,25,25
31280,10,455,201,25,25
31281,10,455,201,25,25
31282,10,455,201,25,25
31283,10,455,201,25,25
31284,10,455,201,25,25
31285,10,455,201,25,25
31286,10,455,201,25,25
31287,10,455,201,25,25
31288,10,455,201,25,25
31289,10,455,201,25,25
31290,10,456,201,25,25
31291,10,456,201,25,25
31292,10,456,201,25,25
31293,10,456,201,25,25
31294,10,456,201,25,25
31295,10,456,201,25,25
31296,10,456,201,25,25
31297,10,456,201,25,25
31298,10,456,201,25,25
31299,10,456,201,25,25
31300,10,456,201,25,25
31301,10,456,201,25,25
31302,10,457,10,4,4
31303,10,457,13,4,4
31304,10,457,10,5,5
31305,10,457,13,5,5
31306,10,457,10,3,3
31307,10,457,13,3,3
31308,10,457,11,5,5
31309,10,457,14,5,5
31310,10,457,14,4,4
31311,10,457,25,3,3
31312,10,457,14,6,6
31313,10,457,25,5,5
31314,10,458,41,7,7
31315,10,458,41,8,8
31316,10,458,74,7,7
31317,10,458,41,9,9
31318,10,458,41,10,10
31319,10,458,74,8,8
31320,10,458,74,9,9
31321,10,458,46,8,8
31322,10,458,41,7,7
31323,10,458,41,7,7
31324,10,458,41,7,7
31325,10,458,35,8,8
31326,10,459,46,7,7
31327,10,459,46,8,8
31328,10,459,46,5,5
31329,10,459,46,6,6
31330,10,459,46,9,9
31331,10,459,46,10,10
31332,10,459,46,7,7
31333,10,459,46,8,8
31334,10,459,46,5,5
31335,10,459,46,6,6
31336,10,459,46,9,9
31337,10,459,46,10,10
31338,10,460,41,8,8
31339,10,460,74,9,9
31340,10,460,41,9,9
31341,10,460,41,10,10
31342,10,460,74,10,10
31343,10,460,46,10,10
31344,10,460,46,12,12
31345,10,460,35,10,10
31346,10,460,41,11,11
31347,10,460,41,11,11
31348,10,460,41,11,11
31349,10,460,35,12,12
31350,10,461,116,5,15
31351,10,461,129,5,15
31352,10,461,98,5,15
31353,10,461,129,5,5
31354,10,461,129,5,5
31355,10,461,116,15,25
31356,10,461,90,15,25
31357,10,461,130,15,25
31358,10,461,116,25,35
31359,10,461,54,25,35
31360,10,461,72,5,10
31361,10,461,72,10,20
31362,10,461,72,20,30
31363,10,461,72,30,35
31364,10,461,72,35,40
31365,10,462,50,18,18
31366,10,462,50,19,19
31367,10,462,50,17,17
31368,10,462,50,15,15
31369,10,462,50,16,16
31370,10,462,50,20,20
31371,10,462,50,21,21
31372,10,462,50,22,22
31373,10,462,50,17,17
31374,10,462,51,29,29
31375,10,462,50,17,17
31376,10,462,51,31,31
31377,10,463,66,32,32
31378,10,463,74,32,32
31379,10,463,95,40,40
31380,10,463,95,43,43
31381,10,463,95,46,46
31382,10,463,41,32,32
31383,10,463,24,44,44
31384,10,463,42,44,44
31385,10,463,105,44,44
31386,10,463,67,44,44
31387,10,463,67,46,46
31388,10,463,105,46,46
31389,10,464,66,34,34
31390,10,464,74,34,34
31391,10,464,57,42,42
31392,10,464,95,45,45
31393,10,464,95,48,48
31394,10,464,41,34,34
31395,10,464,24,46,46
31396,10,464,42,46,46
31397,10,464,105,46,46
31398,10,464,67,46,46
31399,10,464,67,48,48
31400,10,464,105,48,48
31401,10,465,66,32,32
31402,10,465,74,32,32
31403,10,465,95,40,40
31404,10,465,95,43,43
31405,10,465,95,46,46
31406,10,465,41,32,32
31407,10,465,24,44,44
31408,10,465,42,44,44
31409,10,465,105,44,44
31410,10,465,67,44,44
31411,10,465,67,46,46
31412,10,465,105,46,46
31413,10,466,109,28,28
31414,10,466,20,32,32
31415,10,466,109,30,30
31416,10,466,20,36,36
31417,10,466,58,30,30
31418,10,466,19,28,28
31419,10,466,88,28,28
31420,10,466,110,32,32
31421,10,466,58,32,32
31422,10,466,19,26,26
31423,10,466,58,32,32
31424,10,466,19,26,26
31425,10,467,109,28,28
31426,10,467,20,34,34
31427,10,467,109,30,30
31428,10,467,132,30,30
31429,10,467,58,30,30
31430,10,467,20,38,38
31431,10,467,88,28,28
31432,10,467,110,34,34
31433,10,467,58,32,32
31434,10,467,19,26,26
31435,10,467,58,32,32
31436,10,467,19,26,26
31437,10,468,118,5,15
31438,10,468,129,5,15
31439,10,468,60,5,15
31440,10,468,129,5,5
31441,10,468,129,5,5
31442,10,468,118,15,25
31443,10,468,119,20,30
31444,10,468,147,15,25
31445,10,468,54,15,35
31446,10,468,148,25,35
31447,10,468,54,20,25
31448,10,468,54,20,25
31449,10,468,54,25,30
31450,10,468,54,30,35
31451,10,468,54,35,40
31452,10,468,111,25,25
31453,10,468,32,22,22
31454,10,468,102,24,24
31455,10,468,102,25,25
31456,10,468,48,22,22
31457,10,468,33,31,31
31458,10,468,30,31,31
31459,10,468,47,30,30
31460,10,468,48,22,22
31461,10,468,123,23,23
31462,10,468,48,22,22
31463,10,468,113,23,23
31464,10,469,118,5,15
31465,10,469,129,5,15
31466,10,469,60,5,15
31467,10,469,129,5,5
31468,10,469,129,5,5
31469,10,469,118,15,25
31470,10,469,119,20,30
31471,10,469,147,15,25
31472,10,469,54,15,35
31473,10,469,148,25,35
31474,10,469,54,20,25
31475,10,469,54,20,25
31476,10,469,54,25,30
31477,10,469,54,30,35
31478,10,469,54,35,40
31479,10,469,32,24,24
31480,10,469,84,26,26
31481,10,469,102,23,23
31482,10,469,102,25,25
31483,10,469,46,22,22
31484,10,469,33,33,33
31485,10,469,29,24,24
31486,10,469,47,25,25
31487,10,469,46,22,22
31488,10,469,115,25,25
31489,10,469,46,22,22
31490,10,469,123,28,28
31491,10,470,118,5,15
31492,10,470,129,5,15
31493,10,470,60,5,15
31494,10,470,129,5,5
31495,10,470,129,5,5
31496,10,470,118,15,25
31497,10,470,119,20,30
31498,10,470,147,15,25
31499,10,470,54,15,35
31500,10,470,148,25,35
31501,10,470,54,20,25
31502,10,470,54,20,25
31503,10,470,54,25,30
31504,10,470,54,30,35
31505,10,470,54,35,40
31506,10,470,111,26,26
31507,10,470,32,30,30
31508,10,470,102,25,25
31509,10,470,102,27,27
31510,10,470,46,23,23
31511,10,470,33,30,30
31512,10,470,30,30,30
31513,10,470,49,32,32
31514,10,470,46,23,23
31515,10,470,113,26,26
31516,10,470,46,23,23
31517,10,470,128,28,28
31518,10,471,118,5,15
31519,10,471,129,5,15
31520,10,471,60,5,15
31521,10,471,129,5,5
31522,10,471,129,5,5
31523,10,471,118,15,25
31524,10,471,119,20,30
31525,10,471,147,15,25
31526,10,471,54,15,35
31527,10,471,148,25,35
31528,10,471,54,20,25
31529,10,471,54,20,25
31530,10,471,54,25,30
31531,10,471,54,30,35
31532,10,471,54,35,40
31533,10,471,84,26,26
31534,10,471,32,22,22
31535,10,471,102,25,25
31536,10,471,102,27,27
31537,10,471,48,23,23
31538,10,471,33,30,30
31539,10,471,29,30,30
31540,10,471,49,32,32
31541,10,471,48,23,23
31542,10,471,128,25,25
31543,10,471,48,23,23
31544,10,471,115,28,28
31545,10,472,60,5,15
31546,10,472,129,5,15
31547,10,472,118,5,15
31548,10,472,129,5,5
31549,10,472,129,5,5
31550,10,472,74,30,40
31551,10,472,75,40,50
31552,10,472,75,45,55
31553,10,472,74,40,50
31554,10,472,74,40,50
31555,10,472,60,15,25
31556,10,472,61,20,30
31557,10,472,130,15,25
31558,10,472,54,15,25
31559,10,472,54,25,35
31560,10,472,54,30,40
31561,10,472,55,40,50
31562,10,472,55,45,55
31563,10,472,54,40,50
31564,10,472,54,40,50
31565,10,472,82,49,49
31566,10,472,47,49,49
31567,10,472,42,46,46
31568,10,472,67,46,46
31569,10,472,57,52,52
31570,10,472,132,52,52
31571,10,472,101,58,58
31572,10,472,47,58,58
31573,10,472,42,55,55
31574,10,472,202,55,55
31575,10,472,57,61,61
31576,10,472,132,61,61
31577,10,473,74,35,45
31578,10,473,75,45,55
31579,10,473,75,50,60
31580,10,473,74,45,55
31581,10,473,74,45,55
31582,10,473,42,49,49
31583,10,473,67,49,49
31584,10,473,82,52,52
31585,10,473,47,52,52
31586,10,473,64,55,55
31587,10,473,132,55,55
31588,10,473,42,58,58
31589,10,473,202,58,58
31590,10,473,101,61,61
31591,10,473,47,61,61
31592,10,473,64,64,64
31593,10,473,132,64,64
31594,10,474,60,5,15
31595,10,474,129,5,15
31596,10,474,118,5,15
31597,10,474,129,5,5
31598,10,474,129,5,5
31599,10,474,74,40,50
31600,10,474,75,50,60
31601,10,474,75,55,65
31602,10,474,74,50,60
31603,10,474,74,50,60
31604,10,474,60,15,25
31605,10,474,61,20,30
31606,10,474,130,15,25
31607,10,474,54,15,25
31608,10,474,130,25,35
31609,10,474,54,40,50
31610,10,474,55,50,60
31611,10,474,55,55,65
31612,10,474,54,50,60
31613,10,474,54,50,60
31614,10,474,64,58,58
31615,10,474,132,58,58
31616,10,474,82,55,55
31617,10,474,47,55,55
31618,10,474,42,52,52
31619,10,474,67,52,52
31620,10,474,64,67,67
31621,10,474,132,67,67
31622,10,474,101,64,64
31623,10,474,47,64,64
31624,10,474,42,61,61
31625,10,474,202,61,61
31626,10,475,41,15,15
31627,10,475,74,16,16
31628,10,475,56,16,16
31629,10,475,74,17,17
31630,10,475,41,16,16
31631,10,475,66,16,16
31632,10,475,56,17,17
31633,10,475,66,17,17
31634,10,475,74,15,15
31635,10,475,95,13,13
31636,10,475,74,15,15
31637,10,475,95,15,15
31638,10,476,74,5,20
31639,10,476,74,10,20
31640,10,476,74,15,30
31641,10,476,75,25,40
31642,10,476,75,30,40
31643,10,476,41,16,16
31644,10,476,74,17,17
31645,10,476,56,17,17
31646,10,476,74,16,16
31647,10,476,41,15,15
31648,10,476,66,17,17
31649,10,476,56,16,16
31650,10,476,95,13,13
31651,10,476,74,15,15
31652,10,476,95,15,15
31653,10,476,74,15,15
31654,10,476,95,17,17
31655,10,477,54,27,27
31656,10,477,54,29,29
31657,10,477,54,31,31
31658,10,477,41,22,22
31659,10,477,41,22,22
31660,10,477,41,24,24
31661,10,477,42,26,26
31662,10,477,42,28,28
31663,10,477,54,33,33
31664,10,477,41,26,26
31665,10,477,54,26,26
31666,10,477,42,30,30
31667,10,478,54,29,29
31668,10,478,54,31,31
31669,10,478,86,28,28
31670,10,478,41,22,22
31671,10,478,41,22,22
31672,10,478,41,24,24
31673,10,478,42,26,26
31674,10,478,42,28,28
31675,10,478,55,33,33
31676,10,478,41,26,26
31677,10,478,55,35,35
31678,10,478,42,30,30
31679,10,479,54,30,30
31680,10,479,54,32,32
31681,10,479,86,30,30
31682,10,479,86,32,32
31683,10,479,41,22,22
31684,10,479,41,24,24
31685,10,479,42,26,26
31686,10,479,55,34,34
31687,10,479,55,32,32
31688,10,479,42,28,28
31689,10,479,55,32,32
31690,10,479,42,30,30
31691,10,480,116,5,15
31692,10,480,129,5,15
31693,10,480,98,5,15
31694,10,480,129,5,5
31695,10,480,129,5,5
31696,10,480,116,15,25
31697,10,480,116,20,30
31698,10,480,130,15,25
31699,10,480,54,15,25
31700,10,480,130,25,35
31701,10,480,86,25,35
31702,10,480,116,25,30
31703,10,480,87,35,40
31704,10,480,54,30,40
31705,10,480,55,35,40
31706,10,480,86,30,30
31707,10,480,86,32,32
31708,10,480,54,32,32
31709,10,480,54,30,30
31710,10,480,55,32,32
31711,10,480,41,24,24
31712,10,480,42,26,26
31713,10,480,55,34,34
31714,10,480,87,32,32
31715,10,480,42,28,28
31716,10,480,87,34,34
31717,10,480,42,30,30
31718,10,481,116,5,15
31719,10,481,129,5,15
31720,10,481,98,5,15
31721,10,481,129,5,5
31722,10,481,129,5,5
31723,10,481,116,15,25
31724,10,481,116,20,30
31725,10,481,130,15,25
31726,10,481,54,15,25
31727,10,481,130,25,35
31728,10,481,86,25,35
31729,10,481,116,25,30
31730,10,481,87,35,40
31731,10,481,54,30,40
31732,10,481,55,35,40
31733,10,481,86,30,30
31734,10,481,86,32,32
31735,10,481,54,32,32
31736,10,481,86,34,34
31737,10,481,55,32,32
31738,10,481,42,26,26
31739,10,481,87,34,34
31740,10,481,55,34,34
31741,10,481,87,36,36
31742,10,481,42,28,28
31743,10,481,87,36,36
31744,10,481,42,30,30
31745,10,482,92,15,15
31746,10,482,92,16,16
31747,10,482,92,17,17
31748,10,482,92,13,13
31749,10,482,92,14,14
31750,10,482,92,18,18
31751,10,482,92,19,19
31752,10,482,104,15,15
31753,10,482,92,17,17
31754,10,482,104,17,17
31755,10,482,92,17,17
31756,10,482,93,20,20
31757,10,483,92,15,15
31758,10,483,92,16,16
31759,10,483,92,17,17
31760,10,483,92,13,13
31761,10,483,92,14,14
31762,10,483,92,18,18
31763,10,483,93,20,20
31764,10,483,104,15,15
31765,10,483,92,17,17
31766,10,483,104,17,17
31767,10,483,92,17,17
31768,10,483,92,19,19
31769,10,484,92,15,15
31770,10,484,92,16,16
31771,10,484,92,17,17
31772,10,484,92,13,13
31773,10,484,92,14,14
31774,10,484,92,18,18
31775,10,484,93,20,20
31776,10,484,104,15,15
31777,10,484,92,17,17
31778,10,484,104,17,17
31779,10,484,92,17,17
31780,10,484,92,19,19
31781,10,485,92,16,16
31782,10,485,92,17,17
31783,10,485,92,18,18
31784,10,485,92,14,14
31785,10,485,92,15,15
31786,10,485,92,19,19
31787,10,485,93,21,21
31788,10,485,104,17,17
31789,10,485,92,18,18
31790,10,485,104,19,19
31791,10,485,92,18,18
31792,10,485,93,23,23
31793,10,486,92,16,16
31794,10,486,92,17,17
31795,10,486,92,18,18
31796,10,486,92,15,15
31797,10,486,92,19,19
31798,10,486,93,23,23
31799,10,486,104,17,17
31800,10,486,104,19,19
31801,10,486,92,18,18
31802,10,486,93,23,23
31803,10,486,92,18,18
31804,10,486,93,25,25
31805,10,487,100,22,22
31806,10,487,81,22,22
31807,10,487,100,25,25
31808,10,487,81,25,25
31809,10,487,25,22,22
31810,10,487,25,24,24
31811,10,487,82,31,31
31812,10,487,82,34,34
31813,10,487,25,26,26
31814,10,487,125,32,32
31815,10,487,25,26,26
31816,10,487,125,35,35
31817,10,488,74,5,20
31818,10,488,74,10,20
31819,10,488,74,15,30
31820,10,488,75,25,40
31821,10,488,75,30,40
31822,10,488,77,30,30
31823,10,488,22,38,38
31824,10,488,77,33,33
31825,10,488,21,32,32
31826,10,488,66,35,35
31827,10,488,74,33,33
31828,10,488,77,36,36
31829,10,488,22,40,40
31830,10,488,21,30,30
31831,10,488,78,39,39
31832,10,488,21,30,30
31833,10,488,78,42,42
31834,10,489,74,33,33
31835,10,489,66,35,35
31836,10,489,74,29,29
31837,10,489,74,31,31
31838,10,489,66,31,31
31839,10,489,66,33,33
31840,10,489,74,35,35
31841,10,489,66,37,37
31842,10,489,74,37,37
31843,10,489,66,39,39
31844,10,489,74,37,37
31845,10,489,66,39,39
31846,10,490,74,5,20
31847,10,490,74,10,20
31848,10,490,74,15,30
31849,10,490,75,25,40
31850,10,490,75,30,40
31851,10,490,74,34,34
31852,10,490,66,36,36
31853,10,490,74,30,30
31854,10,490,74,32,32
31855,10,490,66,32,32
31856,10,490,66,34,34
31857,10,490,67,38,38
31858,10,490,67,38,38
31859,10,490,67,40,40
31860,10,490,67,40,40
31861,10,490,67,40,40
31862,10,490,67,40,40
31863,10,491,74,25,35
31864,10,491,75,30,45
31865,10,491,75,35,50
31866,10,491,74,30,40
31867,10,491,74,30,40
31868,10,491,74,36,36
31869,10,491,66,38,38
31870,10,491,74,32,32
31871,10,491,74,34,34
31872,10,491,66,34,34
31873,10,491,66,36,36
31874,10,491,74,38,38
31875,10,491,67,40,40
31876,10,491,74,40,40
31877,10,491,67,42,42
31878,10,491,74,40,40
31879,10,491,67,42,42
31880,10,492,74,25,35
31881,10,492,75,30,45
31882,10,492,75,35,50
31883,10,492,74,30,40
31884,10,492,74,30,40
31885,10,492,74,38,38
31886,10,492,74,36,36
31887,10,492,74,34,34
31888,10,492,74,40,40
31889,10,492,218,24,24
31890,10,492,218,26,26
31891,10,492,74,42,42
31892,10,492,218,28,28
31893,10,492,74,42,42
31894,10,492,218,30,30
31895,10,492,74,42,42
31896,10,492,218,30,30
31897,10,493,74,25,35
31898,10,493,75,30,45
31899,10,493,75,35,50
31900,10,493,74,30,40
31901,10,493,74,30,40
31902,10,493,74,40,40
31903,10,493,218,26,26
31904,10,493,74,42,42
31905,10,493,218,24,24
31906,10,493,218,28,28
31907,10,493,218,30,30
31908,10,493,74,44,44
31909,10,493,218,32,32
31910,10,493,74,44,44
31911,10,493,218,22,22
31912,10,493,74,44,44
31913,10,493,218,22,22
31914,10,494,218,15,25
31915,10,494,218,25,35
31916,10,494,219,40,45
31917,10,494,219,35,45
31918,10,494,219,25,35
31919,10,494,218,26,26
31920,10,494,218,28,28
31921,10,494,218,30,30
31922,10,494,218,32,32
31923,10,494,218,24,24
31924,10,494,218,22,22
31925,10,494,218,20,20
31926,10,494,218,34,34
31927,10,494,218,36,36
31928,10,494,218,18,18
31929,10,494,218,36,36
31930,10,494,218,18,18
31931,10,495,118,5,15
31932,10,495,129,5,15
31933,10,495,60,5,15
31934,10,495,129,5,5
31935,10,495,129,5,5
31936,10,495,118,15,25
31937,10,495,119,20,30
31938,10,495,130,15,25
31939,10,495,54,15,25
31940,10,495,54,25,35
31941,10,495,54,5,20
31942,10,495,54,20,35
31943,10,495,54,35,40
31944,10,495,55,35,40
31945,10,495,55,35,40
31946,10,495,17,37,37
31947,10,495,44,35,35
31948,10,495,16,32,32
31949,10,495,43,30,30
31950,10,495,48,34,34
31951,10,495,96,34,34
31952,10,495,102,35,35
31953,10,495,54,31,31
31954,10,495,49,37,37
31955,10,495,97,37,37
31956,10,495,49,40,40
31957,10,495,97,40,40
31958,10,496,60,5,15
31959,10,496,129,5,15
31960,10,496,118,5,15
31961,10,496,129,5,5
31962,10,496,129,5,5
31963,10,496,60,15,25
31964,10,496,61,20,30
31965,10,496,130,15,25
31966,10,496,54,15,25
31967,10,496,54,25,35
31968,10,496,86,5,35
31969,10,496,54,5,35
31970,10,496,87,35,40
